Ausbildungsfeld,Canton,Ausbildungstyp,Geschlecht_Total,Geschlecht_Vollschulisch,Geschlecht_Dual,Mann_Total,Mann_Vollschulisch,Mann_Dual,Frau_Total,Frau_Vollschulisch,Frau_Dual
Sport,GR,abt-total,0,0,0,0,0,0,0,0,0
Sport,GR,EFZ,0,0,0,0,0,0,0,0,0
Sport,GR,EBA,0,0,0,0,0,0,0,0,0
Sport,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,AG,abt-total,0,0,0,0,0,0,0,0,0
Sport,AG,EFZ,0,0,0,0,0,0,0,0,0
Sport,AG,EBA,0,0,0,0,0,0,0,0,0
Sport,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,TG,abt-total,0,0,0,0,0,0,0,0,0
Sport,TG,EFZ,0,0,0,0,0,0,0,0,0
Sport,TG,EBA,0,0,0,0,0,0,0,0,0
Sport,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,TI,abt-total,0,0,0,0,0,0,0,0,0
Sport,TI,EFZ,0,0,0,0,0,0,0,0,0
Sport,TI,EBA,0,0,0,0,0,0,0,0,0
Sport,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,VD,abt-total,0,0,0,0,0,0,0,0,0
Sport,VD,EFZ,0,0,0,0,0,0,0,0,0
Sport,VD,EBA,0,0,0,0,0,0,0,0,0
Sport,VD,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,VS,abt-total,0,0,0,0,0,0,0,0,0
Sport,VS,EFZ,0,0,0,0,0,0,0,0,0
Sport,VS,EBA,0,0,0,0,0,0,0,0,0
Sport,VS,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,NE,abt-total,0,0,0,0,0,0,0,0,0
Sport,NE,EFZ,0,0,0,0,0,0,0,0,0
Sport,NE,EBA,0,0,0,0,0,0,0,0,0
Sport,NE,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,GE,abt-total,0,0,0,0,0,0,0,0,0
Sport,GE,EFZ,0,0,0,0,0,0,0,0,0
Sport,GE,EBA,0,0,0,0,0,0,0,0,0
Sport,GE,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,JU,abt-total,0,0,0,0,0,0,0,0,0
Sport,JU,EFZ,0,0,0,0,0,0,0,0,0
Sport,JU,EBA,0,0,0,0,0,0,0,0,0
Sport,JU,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,,abt-total,1684,45,1639,883,5,878,801,40,761
Hauswirtschaftliche Dienste,,EFZ,1382,27,1355,835,4,831,547,23,524
Hauswirtschaftliche Dienste,,EBA,302,18,284,48,1,47,254,17,237
Hauswirtschaftliche Dienste,,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,ZH,abt-total,343,2,341,220,2,218,123,0,123
Hauswirtschaftliche Dienste,ZH,EFZ,287,2,285,214,2,212,73,0,73
Hauswirtschaftliche Dienste,ZH,EBA,56,0,56,6,0,6,50,0,50
Hauswirtschaftliche Dienste,ZH,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,BE,abt-total,183,0,183,74,0,74,109,0,109
Hauswirtschaftliche Dienste,BE,EFZ,148,0,148,72,0,72,76,0,76
Hauswirtschaftliche Dienste,BE,EBA,35,0,35,2,0,2,33,0,33
Hauswirtschaftliche Dienste,BE,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,LU,abt-total,87,0,87,43,0,43,44,0,44
Hauswirtschaftliche Dienste,LU,EFZ,75,0,75,42,0,42,33,0,33
Hauswirtschaftliche Dienste,LU,EBA,12,0,12,1,0,1,11,0,11
Hauswirtschaftliche Dienste,LU,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,UR,abt-total,7,0,7,1,0,1,6,0,6
Hauswirtschaftliche Dienste,UR,EFZ,6,0,6,1,0,1,5,0,5
Hauswirtschaftliche Dienste,UR,EBA,1,0,1,0,0,0,1,0,1
Hauswirtschaftliche Dienste,UR,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,SZ,abt-total,25,0,25,18,0,18,7,0,7
Hauswirtschaftliche Dienste,SZ,EFZ,24,0,24,18,0,18,6,0,6
Hauswirtschaftliche Dienste,SZ,EBA,1,0,1,0,0,0,1,0,1
Hauswirtschaftliche Dienste,SZ,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,OW,abt-total,13,0,13,4,0,4,9,0,9
Hauswirtschaftliche Dienste,OW,EFZ,11,0,11,4,0,4,7,0,7
Hauswirtschaftliche Dienste,OW,EBA,2,0,2,0,0,0,2,0,2
Hauswirtschaftliche Dienste,OW,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,NW,abt-total,10,0,10,7,0,7,3,0,3
Hauswirtschaftliche Dienste,NW,EFZ,10,0,10,7,0,7,3,0,3
Hauswirtschaftliche Dienste,NW,EBA,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,NW,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,GL,abt-total,5,0,5,3,0,3,2,0,2
Hauswirtschaftliche Dienste,GL,EFZ,5,0,5,3,0,3,2,0,2
Hauswirtschaftliche Dienste,GL,EBA,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,ZG,abt-total,45,0,45,19,0,19,26,0,26
Hauswirtschaftliche Dienste,ZG,EFZ,34,0,34,18,0,18,16,0,16
Hauswirtschaftliche Dienste,ZG,EBA,11,0,11,1,0,1,10,0,10
Hauswirtschaftliche Dienste,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,FR,abt-total,66,0,66,24,0,24,42,0,42
Hauswirtschaftliche Dienste,FR,EFZ,50,0,50,24,0,24,26,0,26
Hauswirtschaftliche Dienste,FR,EBA,16,0,16,0,0,0,16,0,16
Hauswirtschaftliche Dienste,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,SO,abt-total,61,0,61,30,0,30,31,0,31
Hauswirtschaftliche Dienste,SO,EFZ,46,0,46,30,0,30,16,0,16
Hauswirtschaftliche Dienste,SO,EBA,15,0,15,0,0,0,15,0,15
Hauswirtschaftliche Dienste,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,BS,abt-total,46,1,45,27,0,27,19,1,18
Hauswirtschaftliche Dienste,BS,EFZ,23,0,23,18,0,18,5,0,5
Hauswirtschaftliche Dienste,BS,EBA,23,1,22,9,0,9,14,1,13
Hauswirtschaftliche Dienste,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,BL,abt-total,54,0,54,37,0,37,17,0,17
Hauswirtschaftliche Dienste,BL,EFZ,46,0,46,35,0,35,11,0,11
Hauswirtschaftliche Dienste,BL,EBA,8,0,8,2,0,2,6,0,6
Hauswirtschaftliche Dienste,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,SH,abt-total,29,0,29,14,0,14,15,0,15
Hauswirtschaftliche Dienste,SH,EFZ,24,0,24,14,0,14,10,0,10
Hauswirtschaftliche Dienste,SH,EBA,5,0,5,0,0,0,5,0,5
Hauswirtschaftliche Dienste,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,AR,abt-total,22,0,22,10,0,10,12,0,12
Hauswirtschaftliche Dienste,AR,EFZ,20,0,20,10,0,10,10,0,10
Hauswirtschaftliche Dienste,AR,EBA,2,0,2,0,0,0,2,0,2
Hauswirtschaftliche Dienste,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,AI,abt-total,1,0,1,0,0,0,1,0,1
Hauswirtschaftliche Dienste,AI,EFZ,1,0,1,0,0,0,1,0,1
Hauswirtschaftliche Dienste,AI,EBA,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,SG,abt-total,115,0,115,44,0,44,71,0,71
Hauswirtschaftliche Dienste,SG,EFZ,91,0,91,42,0,42,49,0,49
Hauswirtschaftliche Dienste,SG,EBA,24,0,24,2,0,2,22,0,22
Hauswirtschaftliche Dienste,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,GR,abt-total,25,0,25,10,0,10,15,0,15
Hauswirtschaftliche Dienste,GR,EFZ,22,0,22,10,0,10,12,0,12
Hauswirtschaftliche Dienste,GR,EBA,3,0,3,0,0,0,3,0,3
Hauswirtschaftliche Dienste,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,AG,abt-total,117,0,117,73,0,73,44,0,44
Hauswirtschaftliche Dienste,AG,EFZ,110,0,110,72,0,72,38,0,38
Hauswirtschaftliche Dienste,AG,EBA,7,0,7,1,0,1,6,0,6
Hauswirtschaftliche Dienste,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,TG,abt-total,56,0,56,29,0,29,27,0,27
Hauswirtschaftliche Dienste,TG,EFZ,49,0,49,29,0,29,20,0,20
Hauswirtschaftliche Dienste,TG,EBA,7,0,7,0,0,0,7,0,7
Hauswirtschaftliche Dienste,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,TI,abt-total,42,0,42,20,0,20,22,0,22
Hauswirtschaftliche Dienste,TI,EFZ,32,0,32,19,0,19,13,0,13
Hauswirtschaftliche Dienste,TI,EBA,10,0,10,1,0,1,9,0,9
Hauswirtschaftliche Dienste,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,VD,abt-total,168,0,168,108,0,108,60,0,60
Hauswirtschaftliche Dienste,VD,EFZ,150,0,150,96,0,96,54,0,54
Hauswirtschaftliche Dienste,VD,EBA,18,0,18,12,0,12,6,0,6
Hauswirtschaftliche Dienste,VD,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,VS,abt-total,62,25,37,18,2,16,44,23,21
Hauswirtschaftliche Dienste,VS,EFZ,40,15,25,17,1,16,23,14,9
Hauswirtschaftliche Dienste,VS,EBA,22,10,12,1,1,0,21,9,12
Hauswirtschaftliche Dienste,VS,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,NE,abt-total,35,0,35,14,0,14,21,0,21
Hauswirtschaftliche Dienste,NE,EFZ,31,0,31,14,0,14,17,0,17
Hauswirtschaftliche Dienste,NE,EBA,4,0,4,0,0,0,4,0,4
Hauswirtschaftliche Dienste,NE,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,GE,abt-total,33,0,33,26,0,26,7,0,7
Hauswirtschaftliche Dienste,GE,EFZ,22,0,22,17,0,17,5,0,5
Hauswirtschaftliche Dienste,GE,EBA,11,0,11,9,0,9,2,0,2
Hauswirtschaftliche Dienste,GE,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,JU,abt-total,34,17,17,10,1,9,24,16,8
Hauswirtschaftliche Dienste,JU,EFZ,25,10,15,9,1,8,16,9,7
Hauswirtschaftliche Dienste,JU,EBA,9,7,2,1,0,1,8,7,1
Hauswirtschaftliche Dienste,JU,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,,abt-total,1451,0,1451,108,0,108,1343,0,1343
Coiffeurgewerbe und Schönheitspflege,,EFZ,1451,0,1451,108,0,108,1343,0,1343
Coiffeurgewerbe und Schönheitspflege,,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,ZH,abt-total,270,0,270,29,0,29,241,0,241
Coiffeurgewerbe und Schönheitspflege,ZH,EFZ,270,0,270,29,0,29,241,0,241
Coiffeurgewerbe und Schönheitspflege,ZH,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,ZH,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,BE,abt-total,166,0,166,15,0,15,151,0,151
Coiffeurgewerbe und Schönheitspflege,BE,EFZ,166,0,166,15,0,15,151,0,151
Coiffeurgewerbe und Schönheitspflege,BE,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,BE,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,LU,abt-total,68,0,68,7,0,7,61,0,61
Coiffeurgewerbe und Schönheitspflege,LU,EFZ,68,0,68,7,0,7,61,0,61
Coiffeurgewerbe und Schönheitspflege,LU,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,LU,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,UR,abt-total,6,0,6,0,0,0,6,0,6
Coiffeurgewerbe und Schönheitspflege,UR,EFZ,6,0,6,0,0,0,6,0,6
Coiffeurgewerbe und Schönheitspflege,UR,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,UR,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,SZ,abt-total,26,0,26,0,0,0,26,0,26
Coiffeurgewerbe und Schönheitspflege,SZ,EFZ,26,0,26,0,0,0,26,0,26
Coiffeurgewerbe und Schönheitspflege,SZ,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,SZ,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,OW,abt-total,4,0,4,1,0,1,3,0,3
Coiffeurgewerbe und Schönheitspflege,OW,EFZ,4,0,4,1,0,1,3,0,3
Coiffeurgewerbe und Schönheitspflege,OW,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,OW,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,NW,abt-total,6,0,6,0,0,0,6,0,6
Coiffeurgewerbe und Schönheitspflege,NW,EFZ,6,0,6,0,0,0,6,0,6
Coiffeurgewerbe und Schönheitspflege,NW,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,NW,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,GL,abt-total,9,0,9,1,0,1,8,0,8
Coiffeurgewerbe und Schönheitspflege,GL,EFZ,9,0,9,1,0,1,8,0,8
Coiffeurgewerbe und Schönheitspflege,GL,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,ZG,abt-total,22,0,22,3,0,3,19,0,19
Coiffeurgewerbe und Schönheitspflege,ZG,EFZ,22,0,22,3,0,3,19,0,19
Coiffeurgewerbe und Schönheitspflege,ZG,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,FR,abt-total,49,0,49,2,0,2,47,0,47
Coiffeurgewerbe und Schönheitspflege,FR,EFZ,49,0,49,2,0,2,47,0,47
Coiffeurgewerbe und Schönheitspflege,FR,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,SO,abt-total,30,0,30,0,0,0,30,0,30
Coiffeurgewerbe und Schönheitspflege,SO,EFZ,30,0,30,0,0,0,30,0,30
Coiffeurgewerbe und Schönheitspflege,SO,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,BS,abt-total,47,0,47,3,0,3,44,0,44
Coiffeurgewerbe und Schönheitspflege,BS,EFZ,47,0,47,3,0,3,44,0,44
Coiffeurgewerbe und Schönheitspflege,BS,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,BL,abt-total,28,0,28,1,0,1,27,0,27
Coiffeurgewerbe und Schönheitspflege,BL,EFZ,28,0,28,1,0,1,27,0,27
Coiffeurgewerbe und Schönheitspflege,BL,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,SH,abt-total,18,0,18,2,0,2,16,0,16
Coiffeurgewerbe und Schönheitspflege,SH,EFZ,18,0,18,2,0,2,16,0,16
Coiffeurgewerbe und Schönheitspflege,SH,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,AR,abt-total,5,0,5,0,0,0,5,0,5
Coiffeurgewerbe und Schönheitspflege,AR,EFZ,5,0,5,0,0,0,5,0,5
Coiffeurgewerbe und Schönheitspflege,AR,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,AI,abt-total,3,0,3,0,0,0,3,0,3
Coiffeurgewerbe und Schönheitspflege,AI,EFZ,3,0,3,0,0,0,3,0,3
Coiffeurgewerbe und Schönheitspflege,AI,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,SG,abt-total,125,0,125,6,0,6,119,0,119
Coiffeurgewerbe und Schönheitspflege,SG,EFZ,125,0,125,6,0,6,119,0,119
Coiffeurgewerbe und Schönheitspflege,SG,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,GR,abt-total,37,0,37,1,0,1,36,0,36
Coiffeurgewerbe und Schönheitspflege,GR,EFZ,37,0,37,1,0,1,36,0,36
Coiffeurgewerbe und Schönheitspflege,GR,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,AG,abt-total,121,0,121,7,0,7,114,0,114
Coiffeurgewerbe und Schönheitspflege,AG,EFZ,121,0,121,7,0,7,114,0,114
Coiffeurgewerbe und Schönheitspflege,AG,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,TG,abt-total,36,0,36,0,0,0,36,0,36
Coiffeurgewerbe und Schönheitspflege,TG,EFZ,36,0,36,0,0,0,36,0,36
Coiffeurgewerbe und Schönheitspflege,TG,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,TI,abt-total,63,0,63,6,0,6,57,0,57
Coiffeurgewerbe und Schönheitspflege,TI,EFZ,63,0,63,6,0,6,57,0,57
Coiffeurgewerbe und Schönheitspflege,TI,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,VD,abt-total,129,0,129,13,0,13,116,0,116
Coiffeurgewerbe und Schönheitspflege,VD,EFZ,129,0,129,13,0,13,116,0,116
Coiffeurgewerbe und Schönheitspflege,VD,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,VD,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,VS,abt-total,66,0,66,4,0,4,62,0,62
Coiffeurgewerbe und Schönheitspflege,VS,EFZ,66,0,66,4,0,4,62,0,62
Coiffeurgewerbe und Schönheitspflege,VS,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,VS,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,NE,abt-total,46,0,46,2,0,2,44,0,44
Coiffeurgewerbe und Schönheitspflege,NE,EFZ,46,0,46,2,0,2,44,0,44
Coiffeurgewerbe und Schönheitspflege,NE,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,NE,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,GE,abt-total,51,0,51,4,0,4,47,0,47
Coiffeurgewerbe und Schönheitspflege,GE,EFZ,51,0,51,4,0,4,47,0,47
Coiffeurgewerbe und Schönheitspflege,GE,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,GE,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,JU,abt-total,20,0,20,1,0,1,19,0,19
Coiffeurgewerbe und Schönheitspflege,JU,EFZ,20,0,20,1,0,1,19,0,19
Coiffeurgewerbe und Schönheitspflege,JU,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Schönheitspflege,JU,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,,abt-total,317,0,317,283,0,283,34,0,34
Verkehrsdienstleistungen,,EFZ,313,0,313,280,0,280,33,0,33
Verkehrsdienstleistungen,,EBA,4,0,4,3,0,3,1,0,1
Verkehrsdienstleistungen,,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,ZH,abt-total,27,0,27,25,0,25,2,0,2
Verkehrsdienstleistungen,ZH,EFZ,27,0,27,25,0,25,2,0,2
Verkehrsdienstleistungen,ZH,EBA,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,ZH,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,BE,abt-total,44,0,44,40,0,40,4,0,4
Verkehrsdienstleistungen,BE,EFZ,44,0,44,40,0,40,4,0,4
Verkehrsdienstleistungen,BE,EBA,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,BE,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,LU,abt-total,23,0,23,23,0,23,0,0,0
Verkehrsdienstleistungen,LU,EFZ,23,0,23,23,0,23,0,0,0
Verkehrsdienstleistungen,LU,EBA,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,LU,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,UR,abt-total,1,0,1,1,0,1,0,0,0
Verkehrsdienstleistungen,UR,EFZ,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,UR,EBA,1,0,1,1,0,1,0,0,0
Verkehrsdienstleistungen,UR,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,SZ,abt-total,4,0,4,4,0,4,0,0,0
Verkehrsdienstleistungen,SZ,EFZ,4,0,4,4,0,4,0,0,0
Verkehrsdienstleistungen,SZ,EBA,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,SZ,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,OW,abt-total,1,0,1,1,0,1,0,0,0
Verkehrsdienstleistungen,OW,EFZ,1,0,1,1,0,1,0,0,0
Verkehrsdienstleistungen,OW,EBA,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,OW,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,NW,abt-total,2,0,2,2,0,2,0,0,0
Verkehrsdienstleistungen,NW,EFZ,2,0,2,2,0,2,0,0,0
Verkehrsdienstleistungen,NW,EBA,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,NW,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,GL,abt-total,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,GL,EFZ,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,GL,EBA,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,ZG,abt-total,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,ZG,EFZ,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,ZG,EBA,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,FR,abt-total,16,0,16,14,0,14,2,0,2
Verkehrsdienstleistungen,FR,EFZ,16,0,16,14,0,14,2,0,2
Verkehrsdienstleistungen,FR,EBA,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,SO,abt-total,9,0,9,7,0,7,2,0,2
Verkehrsdienstleistungen,SO,EFZ,9,0,9,7,0,7,2,0,2
Verkehrsdienstleistungen,SO,EBA,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,BS,abt-total,9,0,9,9,0,9,0,0,0
Verkehrsdienstleistungen,BS,EFZ,9,0,9,9,0,9,0,0,0
Verkehrsdienstleistungen,BS,EBA,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,BL,abt-total,14,0,14,11,0,11,3,0,3
Verkehrsdienstleistungen,BL,EFZ,14,0,14,11,0,11,3,0,3
Verkehrsdienstleistungen,BL,EBA,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,SH,abt-total,7,0,7,6,0,6,1,0,1
Verkehrsdienstleistungen,SH,EFZ,7,0,7,6,0,6,1,0,1
Verkehrsdienstleistungen,SH,EBA,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,AR,abt-total,1,0,1,1,0,1,0,0,0
Verkehrsdienstleistungen,AR,EFZ,1,0,1,1,0,1,0,0,0
Verkehrsdienstleistungen,AR,EBA,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,AI,abt-total,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,AI,EFZ,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,AI,EBA,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,SG,abt-total,27,0,27,22,0,22,5,0,5
Verkehrsdienstleistungen,SG,EFZ,27,0,27,22,0,22,5,0,5
Verkehrsdienstleistungen,SG,EBA,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,GR,abt-total,10,0,10,9,0,9,1,0,1
Verkehrsdienstleistungen,GR,EFZ,9,0,9,8,0,8,1,0,1
Verkehrsdienstleistungen,GR,EBA,1,0,1,1,0,1,0,0,0
Verkehrsdienstleistungen,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,AG,abt-total,30,0,30,24,0,24,6,0,6
