Ausbildungsfeld,Canton,Ausbildungstyp,Geschlecht_Total,Geschlecht_Vollschulisch,Geschlecht_Dual,Mann_Total,Mann_Vollschulisch,Mann_Dual,Frau_Total,Frau_Vollschulisch,Frau_Dual
Pflanzenbau und Tierzucht,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,BS,abt-total,10,0,10,5,0,5,5,0,5
Pflanzenbau und Tierzucht,BS,EFZ,10,0,10,5,0,5,5,0,5
Pflanzenbau und Tierzucht,BS,EBA,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,BL,abt-total,47,0,47,36,0,36,11,0,11
Pflanzenbau und Tierzucht,BL,EFZ,41,0,41,31,0,31,10,0,10
Pflanzenbau und Tierzucht,BL,EBA,6,0,6,5,0,5,1,0,1
Pflanzenbau und Tierzucht,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,SH,abt-total,13,0,13,11,0,11,2,0,2
Pflanzenbau und Tierzucht,SH,EFZ,12,0,12,10,0,10,2,0,2
Pflanzenbau und Tierzucht,SH,EBA,1,0,1,1,0,1,0,0,0
Pflanzenbau und Tierzucht,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,AR,abt-total,14,0,14,12,0,12,2,0,2
Pflanzenbau und Tierzucht,AR,EFZ,13,0,13,12,0,12,1,0,1
Pflanzenbau und Tierzucht,AR,EBA,1,0,1,0,0,0,1,0,1
Pflanzenbau und Tierzucht,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,AI,abt-total,4,0,4,3,0,3,1,0,1
Pflanzenbau und Tierzucht,AI,EFZ,4,0,4,3,0,3,1,0,1
Pflanzenbau und Tierzucht,AI,EBA,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,SG,abt-total,113,0,113,84,0,84,29,0,29
Pflanzenbau und Tierzucht,SG,EFZ,100,0,100,76,0,76,24,0,24
Pflanzenbau und Tierzucht,SG,EBA,13,0,13,8,0,8,5,0,5
Pflanzenbau und Tierzucht,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,GR,abt-total,68,0,68,54,0,54,14,0,14
Pflanzenbau und Tierzucht,GR,EFZ,64,0,64,52,0,52,12,0,12
Pflanzenbau und Tierzucht,GR,EBA,4,0,4,2,0,2,2,0,2
Pflanzenbau und Tierzucht,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,AG,abt-total,99,0,99,69,0,69,30,0,30
Pflanzenbau und Tierzucht,AG,EFZ,89,0,89,64,0,64,25,0,25
Pflanzenbau und Tierzucht,AG,EBA,10,0,10,5,0,5,5,0,5
Pflanzenbau und Tierzucht,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,TG,abt-total,100,0,100,76,0,76,24,0,24
Pflanzenbau und Tierzucht,TG,EFZ,91,0,91,70,0,70,21,0,21
Pflanzenbau und Tierzucht,TG,EBA,9,0,9,6,0,6,3,0,3
Pflanzenbau und Tierzucht,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,TI,abt-total,37,4,33,32,3,29,5,1,4
Pflanzenbau und Tierzucht,TI,EFZ,30,4,26,27,3,24,3,1,2
Pflanzenbau und Tierzucht,TI,EBA,7,0,7,5,0,5,2,0,2
Pflanzenbau und Tierzucht,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,VD,abt-total,153,2,151,102,1,101,51,1,50
Pflanzenbau und Tierzucht,VD,EFZ,143,2,141,99,1,98,44,1,43
Pflanzenbau und Tierzucht,VD,EBA,10,0,10,3,0,3,7,0,7
Pflanzenbau und Tierzucht,VD,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,VS,abt-total,35,0,35,24,0,24,11,0,11
Pflanzenbau und Tierzucht,VS,EFZ,35,0,35,24,0,24,11,0,11
Pflanzenbau und Tierzucht,VS,EBA,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,VS,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,NE,abt-total,19,0,19,9,0,9,10,0,10
Pflanzenbau und Tierzucht,NE,EFZ,19,0,19,9,0,9,10,0,10
Pflanzenbau und Tierzucht,NE,EBA,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,NE,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,GE,abt-total,27,0,27,17,0,17,10,0,10
Pflanzenbau und Tierzucht,GE,EFZ,25,0,25,17,0,17,8,0,8
Pflanzenbau und Tierzucht,GE,EBA,2,0,2,0,0,0,2,0,2
Pflanzenbau und Tierzucht,GE,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,JU,abt-total,26,0,26,20,0,20,6,0,6
Pflanzenbau und Tierzucht,JU,EFZ,23,0,23,18,0,18,5,0,5
Pflanzenbau und Tierzucht,JU,EBA,3,0,3,2,0,2,1,0,1
Pflanzenbau und Tierzucht,JU,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,,abt-total,1364,39,1325,1068,26,1042,296,13,283
Gartenbau,,EFZ,1281,39,1242,1003,26,977,278,13,265
Gartenbau,,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,,nReglementiert,83,0,83,65,0,65,18,0,18
Gartenbau,ZH,abt-total,201,1,200,165,1,164,36,0,36
Gartenbau,ZH,EFZ,201,1,200,165,1,164,36,0,36
Gartenbau,ZH,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,ZH,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,BE,abt-total,233,32,201,171,23,148,62,9,53
Gartenbau,BE,EFZ,233,32,201,171,23,148,62,9,53
Gartenbau,BE,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,BE,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,LU,abt-total,68,0,68,56,0,56,12,0,12
Gartenbau,LU,EFZ,68,0,68,56,0,56,12,0,12
Gartenbau,LU,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,LU,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,UR,abt-total,6,0,6,2,0,2,4,0,4
Gartenbau,UR,EFZ,6,0,6,2,0,2,4,0,4
Gartenbau,UR,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,UR,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,SZ,abt-total,19,0,19,18,0,18,1,0,1
Gartenbau,SZ,EFZ,19,0,19,18,0,18,1,0,1
Gartenbau,SZ,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,SZ,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,OW,abt-total,8,0,8,5,0,5,3,0,3
Gartenbau,OW,EFZ,8,0,8,5,0,5,3,0,3
Gartenbau,OW,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,OW,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,NW,abt-total,5,0,5,4,0,4,1,0,1
Gartenbau,NW,EFZ,5,0,5,4,0,4,1,0,1
Gartenbau,NW,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,NW,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,GL,abt-total,5,0,5,5,0,5,0,0,0
Gartenbau,GL,EFZ,5,0,5,5,0,5,0,0,0
Gartenbau,GL,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,ZG,abt-total,19,0,19,16,0,16,3,0,3
Gartenbau,ZG,EFZ,19,0,19,16,0,16,3,0,3
Gartenbau,ZG,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,FR,abt-total,54,0,54,46,0,46,8,0,8
Gartenbau,FR,EFZ,54,0,54,46,0,46,8,0,8
Gartenbau,FR,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,SO,abt-total,28,0,28,24,0,24,4,0,4
Gartenbau,SO,EFZ,28,0,28,24,0,24,4,0,4
Gartenbau,SO,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,BS,abt-total,14,6,8,8,2,6,6,4,2
Gartenbau,BS,EFZ,14,6,8,8,2,6,6,4,2
Gartenbau,BS,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,BL,abt-total,49,0,49,36,0,36,13,0,13
Gartenbau,BL,EFZ,49,0,49,36,0,36,13,0,13
Gartenbau,BL,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,SH,abt-total,19,0,19,13,0,13,6,0,6
Gartenbau,SH,EFZ,19,0,19,13,0,13,6,0,6
Gartenbau,SH,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,AR,abt-total,8,0,8,7,0,7,1,0,1
Gartenbau,AR,EFZ,8,0,8,7,0,7,1,0,1
Gartenbau,AR,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,AI,abt-total,1,0,1,0,0,0,1,0,1
Gartenbau,AI,EFZ,1,0,1,0,0,0,1,0,1
Gartenbau,AI,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,SG,abt-total,71,0,71,57,0,57,14,0,14
Gartenbau,SG,EFZ,71,0,71,57,0,57,14,0,14
Gartenbau,SG,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,GR,abt-total,15,0,15,12,0,12,3,0,3
Gartenbau,GR,EFZ,15,0,15,12,0,12,3,0,3
Gartenbau,GR,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,AG,abt-total,125,0,125,93,0,93,32,0,32
Gartenbau,AG,EFZ,125,0,125,93,0,93,32,0,32
Gartenbau,AG,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,TG,abt-total,61,0,61,47,0,47,14,0,14
Gartenbau,TG,EFZ,61,0,61,47,0,47,14,0,14
Gartenbau,TG,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,TI,abt-total,63,0,63,58,0,58,5,0,5
Gartenbau,TI,EFZ,63,0,63,58,0,58,5,0,5
Gartenbau,TI,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,VD,abt-total,103,0,103,72,0,72,31,0,31
Gartenbau,VD,EFZ,103,0,103,72,0,72,31,0,31
Gartenbau,VD,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,VD,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,VS,abt-total,36,0,36,30,0,30,6,0,6
Gartenbau,VS,EFZ,36,0,36,30,0,30,6,0,6
Gartenbau,VS,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,VS,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,NE,abt-total,23,0,23,17,0,17,6,0,6
Gartenbau,NE,EFZ,22,0,22,17,0,17,5,0,5
Gartenbau,NE,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,NE,nReglementiert,1,0,1,0,0,0,1,0,1
Gartenbau,GE,abt-total,119,0,119,97,0,97,22,0,22
Gartenbau,GE,EFZ,37,0,37,32,0,32,5,0,5
Gartenbau,GE,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,GE,nReglementiert,82,0,82,65,0,65,17,0,17
Gartenbau,JU,abt-total,11,0,11,9,0,9,2,0,2
Gartenbau,JU,EFZ,11,0,11,9,0,9,2,0,2
Gartenbau,JU,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,JU,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,,abt-total,327,0,327,322,0,322,5,0,5
Forstwirtschaft,,EFZ,327,0,327,322,0,322,5,0,5
Forstwirtschaft,,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,ZH,abt-total,25,0,25,25,0,25,0,0,0
Forstwirtschaft,ZH,EFZ,25,0,25,25,0,25,0,0,0
Forstwirtschaft,ZH,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,ZH,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,BE,abt-total,28,0,28,28,0,28,0,0,0
Forstwirtschaft,BE,EFZ,28,0,28,28,0,28,0,0,0
Forstwirtschaft,BE,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,BE,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,LU,abt-total,6,0,6,6,0,6,0,0,0
Forstwirtschaft,LU,EFZ,6,0,6,6,0,6,0,0,0
Forstwirtschaft,LU,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,LU,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,UR,abt-total,3,0,3,3,0,3,0,0,0
Forstwirtschaft,UR,EFZ,3,0,3,3,0,3,0,0,0
Forstwirtschaft,UR,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,UR,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SZ,abt-total,4,0,4,4,0,4,0,0,0
Forstwirtschaft,SZ,EFZ,4,0,4,4,0,4,0,0,0
Forstwirtschaft,SZ,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SZ,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,OW,abt-total,8,0,8,8,0,8,0,0,0
Forstwirtschaft,OW,EFZ,8,0,8,8,0,8,0,0,0
Forstwirtschaft,OW,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,OW,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,NW,abt-total,3,0,3,3,0,3,0,0,0
Forstwirtschaft,NW,EFZ,3,0,3,3,0,3,0,0,0
Forstwirtschaft,NW,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,NW,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,GL,abt-total,3,0,3,3,0,3,0,0,0
Forstwirtschaft,GL,EFZ,3,0,3,3,0,3,0,0,0
Forstwirtschaft,GL,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,ZG,abt-total,4,0,4,4,0,4,0,0,0
Forstwirtschaft,ZG,EFZ,4,0,4,4,0,4,0,0,0
Forstwirtschaft,ZG,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,FR,abt-total,17,0,17,17,0,17,0,0,0
Forstwirtschaft,FR,EFZ,17,0,17,17,0,17,0,0,0
Forstwirtschaft,FR,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SO,abt-total,9,0,9,9,0,9,0,0,0
Forstwirtschaft,SO,EFZ,9,0,9,9,0,9,0,0,0
Forstwirtschaft,SO,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,BS,abt-total,1,0,1,1,0,1,0,0,0
Forstwirtschaft,BS,EFZ,1,0,1,1,0,1,0,0,0
Forstwirtschaft,BS,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,BL,abt-total,9,0,9,9,0,9,0,0,0
Forstwirtschaft,BL,EFZ,9,0,9,9,0,9,0,0,0
Forstwirtschaft,BL,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SH,abt-total,5,0,5,4,0,4,1,0,1
Forstwirtschaft,SH,EFZ,5,0,5,4,0,4,1,0,1
Forstwirtschaft,SH,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AR,abt-total,3,0,3,3,0,3,0,0,0
Forstwirtschaft,AR,EFZ,3,0,3,3,0,3,0,0,0
Forstwirtschaft,AR,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AI,abt-total,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AI,EFZ,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AI,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SG,abt-total,17,0,17,17,0,17,0,0,0
Forstwirtschaft,SG,EFZ,17,0,17,17,0,17,0,0,0
Forstwirtschaft,SG,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,GR,abt-total,31,0,31,28,0,28,3,0,3
Forstwirtschaft,GR,EFZ,31,0,31,28,0,28,3,0,3
Forstwirtschaft,GR,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AG,abt-total,30,0,30,30,0,30,0,0,0
Forstwirtschaft,AG,EFZ,30,0,30,30,0,30,0,0,0
Forstwirtschaft,AG,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,TG,abt-total,8,0,8,8,0,8,0,0,0
Forstwirtschaft,TG,EFZ,8,0,8,8,0,8,0,0,0
Forstwirtschaft,TG,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,TI,abt-total,24,0,24,24,0,24,0,0,0
Forstwirtschaft,TI,EFZ,24,0,24,24,0,24,0,0,0
Forstwirtschaft,TI,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,VD,abt-total,39,0,39,39,0,39,0,0,0
Forstwirtschaft,VD,EFZ,39,0,39,39,0,39,0,0,0
Forstwirtschaft,VD,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,VD,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,VS,abt-total,25,0,25,25,0,25,0,0,0
Forstwirtschaft,VS,EFZ,25,0,25,25,0,25,0,0,0
Forstwirtschaft,VS,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,VS,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,NE,abt-total,17,0,17,16,0,16,1,0,1
Forstwirtschaft,NE,EFZ,17,0,17,16,0,16,1,0,1
Forstwirtschaft,NE,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,NE,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,GE,abt-total,4,0,4,4,0,4,0,0,0
Forstwirtschaft,GE,EFZ,4,0,4,4,0,4,0,0,0
Forstwirtschaft,GE,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,GE,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,JU,abt-total,4,0,4,4,0,4,0,0,0
Forstwirtschaft,JU,EFZ,4,0,4,4,0,4,0,0,0
Forstwirtschaft,JU,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,JU,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,,abt-total,187,0,187,8,0,8,179,0,179
Tiermedizin,,EFZ,187,0,187,8,0,8,179,0,179
Tiermedizin,,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,ZH,abt-total,37,0,37,3,0,3,34,0,34
Tiermedizin,ZH,EFZ,37,0,37,3,0,3,34,0,34
Tiermedizin,ZH,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,ZH,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,BE,abt-total,28,0,28,1,0,1,27,0,27
Tiermedizin,BE,EFZ,28,0,28,1,0,1,27,0,27
Tiermedizin,BE,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,BE,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,LU,abt-total,5,0,5,0,0,0,5,0,5
Tiermedizin,LU,EFZ,5,0,5,0,0,0,5,0,5
Tiermedizin,LU,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,LU,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,UR,abt-total,0,0,0,0,0,0,0,0,0
Tiermedizin,UR,EFZ,0,0,0,0,0,0,0,0,0
Tiermedizin,UR,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,UR,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,SZ,abt-total,1,0,1,0,0,0,1,0,1
Tiermedizin,SZ,EFZ,1,0,1,0,0,0,1,0,1
Tiermedizin,SZ,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,SZ,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,OW,abt-total,0,0,0,0,0,0,0,0,0
Tiermedizin,OW,EFZ,0,0,0,0,0,0,0,0,0
Tiermedizin,OW,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,OW,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,NW,abt-total,2,0,2,0,0,0,2,0,2
Tiermedizin,NW,EFZ,2,0,2,0,0,0,2,0,2
Tiermedizin,NW,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,NW,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,GL,abt-total,0,0,0,0,0,0,0,0,0
Tiermedizin,GL,EFZ,0,0,0,0,0,0,0,0,0
Tiermedizin,GL,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,ZG,abt-total,3,0,3,0,0,0,3,0,3
Tiermedizin,ZG,EFZ,3,0,3,0,0,0,3,0,3
Tiermedizin,ZG,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,FR,abt-total,2,0,2,0,0,0,2,0,2
Tiermedizin,FR,EFZ,2,0,2,0,0,0,2,0,2
Tiermedizin,FR,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,SO,abt-total,6,0,6,0,0,0,6,0,6
Tiermedizin,SO,EFZ,6,0,6,0,0,0,6,0,6
Tiermedizin,SO,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,BS,abt-total,2,0,2,0,0,0,2,0,2
Tiermedizin,BS,EFZ,2,0,2,0,0,0,2,0,2
Tiermedizin,BS,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,BL,abt-total,6,0,6,0,0,0,6,0,6
Tiermedizin,BL,EFZ,6,0,6,0,0,0,6,0,6
Tiermedizin,BL,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,SH,abt-total,2,0,2,0,0,0,2,0,2
Tiermedizin,SH,EFZ,2,0,2,0,0,0,2,0,2
Tiermedizin,SH,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,AR,abt-total,2,0,2,0,0,0,2,0,2
Tiermedizin,AR,EFZ,2,0,2,0,0,0,2,0,2
Tiermedizin,AR,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,AI,abt-total,0,0,0,0,0,0,0,0,0
Tiermedizin,AI,EFZ,0,0,0,0,0,0,0,0,0
Tiermedizin,AI,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,SG,abt-total,7,0,7,0,0,0,7,0,7
Tiermedizin,SG,EFZ,7,0,7,0,0,0,7,0,7
Tiermedizin,SG,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,GR,abt-total,6,0,6,0,0,0,6,0,6
Tiermedizin,GR,EFZ,6,0,6,0,0,0,6,0,6
Tiermedizin,GR,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,AG,abt-total,9,0,9,0,0,0,9,0,9
Tiermedizin,AG,EFZ,9,0,9,0,0,0,9,0,9
Tiermedizin,AG,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,TG,abt-total,6,0,6,0,0,0,6,0,6
Tiermedizin,TG,EFZ,6,0,6,0,0,0,6,0,6
Tiermedizin,TG,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,TI,abt-total,7,0,7,0,0,0,7,0,7
Tiermedizin,TI,EFZ,7,0,7,0,0,0,7,0,7
Tiermedizin,TI,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,VD,abt-total,31,0,31,2,0,2,29,0,29
Tiermedizin,VD,EFZ,31,0,31,2,0,2,29,0,29
Tiermedizin,VD,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,VD,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,VS,abt-total,3,0,3,1,0,1,2,0,2
Tiermedizin,VS,EFZ,3,0,3,1,0,1,2,0,2
Tiermedizin,VS,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,VS,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,NE,abt-total,7,0,7,0,0,0,7,0,7
Tiermedizin,NE,EFZ,7,0,7,0,0,0,7,0,7
Tiermedizin,NE,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,NE,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,GE,abt-total,12,0,12,0,0,0,12,0,12
Tiermedizin,GE,EFZ,12,0,12,0,0,0,12,0,12
Tiermedizin,GE,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,GE,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,JU,abt-total,3,0,3,1,0,1,2,0,2
Tiermedizin,JU,EFZ,3,0,3,1,0,1,2,0,2
Tiermedizin,JU,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,JU,nReglementiert,0,0,0,0,0,0,0,0,0
Medizinische Dienste,,abt-total,1555,35,1520,227,0,227,1328,35,1293
Medizinische Dienste,,EFZ,1391,35,1356,171,0,171,1220,35,1185
