Ausbildungsfeld,Canton,Ausbildungstyp,Geschlecht_Total,Geschlecht_Vollschulisch,Geschlecht_Dual,Mann_Total,Mann_Vollschulisch,Mann_Dual,Frau_Total,Frau_Vollschulisch,Frau_Dual
Pflanzenbau und Tierzucht,GR,abt-total,92,0,92,72,0,72,20,0,20
Pflanzenbau und Tierzucht,GR,EFZ,85,0,85,66,0,66,19,0,19
Pflanzenbau und Tierzucht,GR,EBA,7,0,7,6,0,6,1,0,1
Pflanzenbau und Tierzucht,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,AG,abt-total,126,0,126,92,0,92,34,0,34
Pflanzenbau und Tierzucht,AG,EFZ,112,0,112,85,0,85,27,0,27
Pflanzenbau und Tierzucht,AG,EBA,14,0,14,7,0,7,7,0,7
Pflanzenbau und Tierzucht,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,TG,abt-total,107,0,107,84,0,84,23,0,23
Pflanzenbau und Tierzucht,TG,EFZ,100,0,100,80,0,80,20,0,20
Pflanzenbau und Tierzucht,TG,EBA,7,0,7,4,0,4,3,0,3
Pflanzenbau und Tierzucht,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,TI,abt-total,39,0,39,29,0,29,10,0,10
Pflanzenbau und Tierzucht,TI,EFZ,30,0,30,24,0,24,6,0,6
Pflanzenbau und Tierzucht,TI,EBA,9,0,9,5,0,5,4,0,4
Pflanzenbau und Tierzucht,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,VD,abt-total,120,0,120,99,0,99,21,0,21
Pflanzenbau und Tierzucht,VD,EFZ,115,0,115,94,0,94,21,0,21
Pflanzenbau und Tierzucht,VD,EBA,5,0,5,5,0,5,0,0,0
Pflanzenbau und Tierzucht,VD,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,VS,abt-total,45,0,45,29,0,29,16,0,16
Pflanzenbau und Tierzucht,VS,EFZ,43,0,43,28,0,28,15,0,15
Pflanzenbau und Tierzucht,VS,EBA,2,0,2,1,0,1,1,0,1
Pflanzenbau und Tierzucht,VS,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,NE,abt-total,62,0,62,51,0,51,11,0,11
Pflanzenbau und Tierzucht,NE,EFZ,53,0,53,46,0,46,7,0,7
Pflanzenbau und Tierzucht,NE,EBA,9,0,9,5,0,5,4,0,4
Pflanzenbau und Tierzucht,NE,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,GE,abt-total,16,0,16,11,0,11,5,0,5
Pflanzenbau und Tierzucht,GE,EFZ,14,0,14,9,0,9,5,0,5
Pflanzenbau und Tierzucht,GE,EBA,2,0,2,2,0,2,0,0,0
Pflanzenbau und Tierzucht,GE,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,JU,abt-total,58,0,58,52,0,52,6,0,6
Pflanzenbau und Tierzucht,JU,EFZ,54,0,54,48,0,48,6,0,6
Pflanzenbau und Tierzucht,JU,EBA,4,0,4,4,0,4,0,0,0
Pflanzenbau und Tierzucht,JU,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,,abt-total,1497,123,1374,1177,89,1088,320,34,286
Gartenbau,,EFZ,1193,104,1089,934,79,855,259,25,234
Gartenbau,,EBA,302,19,283,243,10,233,59,9,50
Gartenbau,,nReglementiert,2,0,2,0,0,0,2,0,2
Gartenbau,ZH,abt-total,213,1,212,178,1,177,35,0,35
Gartenbau,ZH,EFZ,168,0,168,140,0,140,28,0,28
Gartenbau,ZH,EBA,45,1,44,38,1,37,7,0,7
Gartenbau,ZH,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,BE,abt-total,258,41,217,181,22,159,77,19,58
Gartenbau,BE,EFZ,207,29,178,144,18,126,63,11,52
Gartenbau,BE,EBA,51,12,39,37,4,33,14,8,6
Gartenbau,BE,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,LU,abt-total,76,0,76,59,0,59,17,0,17
Gartenbau,LU,EFZ,58,0,58,46,0,46,12,0,12
Gartenbau,LU,EBA,18,0,18,13,0,13,5,0,5
Gartenbau,LU,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,UR,abt-total,6,0,6,3,0,3,3,0,3
Gartenbau,UR,EFZ,6,0,6,3,0,3,3,0,3
Gartenbau,UR,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,UR,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,SZ,abt-total,17,0,17,15,0,15,2,0,2
Gartenbau,SZ,EFZ,14,0,14,12,0,12,2,0,2
Gartenbau,SZ,EBA,3,0,3,3,0,3,0,0,0
Gartenbau,SZ,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,OW,abt-total,7,0,7,5,0,5,2,0,2
Gartenbau,OW,EFZ,7,0,7,5,0,5,2,0,2
Gartenbau,OW,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,OW,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,NW,abt-total,5,0,5,4,0,4,1,0,1
Gartenbau,NW,EFZ,5,0,5,4,0,4,1,0,1
Gartenbau,NW,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,NW,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,GL,abt-total,8,0,8,7,0,7,1,0,1
Gartenbau,GL,EFZ,5,0,5,4,0,4,1,0,1
Gartenbau,GL,EBA,3,0,3,3,0,3,0,0,0
Gartenbau,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,ZG,abt-total,20,0,20,16,0,16,4,0,4
Gartenbau,ZG,EFZ,18,0,18,14,0,14,4,0,4
Gartenbau,ZG,EBA,2,0,2,2,0,2,0,0,0
Gartenbau,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,FR,abt-total,60,0,60,43,0,43,17,0,17
Gartenbau,FR,EFZ,43,0,43,33,0,33,10,0,10
Gartenbau,FR,EBA,17,0,17,10,0,10,7,0,7
Gartenbau,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,SO,abt-total,31,0,31,27,0,27,4,0,4
Gartenbau,SO,EFZ,24,0,24,21,0,21,3,0,3
Gartenbau,SO,EBA,7,0,7,6,0,6,1,0,1
Gartenbau,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,BS,abt-total,28,7,21,22,3,19,6,4,2
Gartenbau,BS,EFZ,14,4,10,9,1,8,5,3,2
Gartenbau,BS,EBA,14,3,11,13,2,11,1,1,0
Gartenbau,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,BL,abt-total,43,0,43,33,0,33,10,0,10
Gartenbau,BL,EFZ,39,0,39,31,0,31,8,0,8
Gartenbau,BL,EBA,4,0,4,2,0,2,2,0,2
Gartenbau,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,SH,abt-total,14,0,14,11,0,11,3,0,3
Gartenbau,SH,EFZ,10,0,10,7,0,7,3,0,3
Gartenbau,SH,EBA,4,0,4,4,0,4,0,0,0
Gartenbau,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,AR,abt-total,9,0,9,7,0,7,2,0,2
Gartenbau,AR,EFZ,4,0,4,3,0,3,1,0,1
Gartenbau,AR,EBA,5,0,5,4,0,4,1,0,1
Gartenbau,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,AI,abt-total,0,0,0,0,0,0,0,0,0
Gartenbau,AI,EFZ,0,0,0,0,0,0,0,0,0
Gartenbau,AI,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,SG,abt-total,76,0,76,59,0,59,17,0,17
Gartenbau,SG,EFZ,62,0,62,50,0,50,12,0,12
Gartenbau,SG,EBA,14,0,14,9,0,9,5,0,5
Gartenbau,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,GR,abt-total,20,0,20,12,0,12,8,0,8
Gartenbau,GR,EFZ,16,0,16,9,0,9,7,0,7
Gartenbau,GR,EBA,4,0,4,3,0,3,1,0,1
Gartenbau,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,AG,abt-total,135,0,135,115,0,115,20,0,20
Gartenbau,AG,EFZ,107,0,107,88,0,88,19,0,19
Gartenbau,AG,EBA,28,0,28,27,0,27,1,0,1
Gartenbau,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,TG,abt-total,55,0,55,40,0,40,15,0,15
Gartenbau,TG,EFZ,39,0,39,29,0,29,10,0,10
Gartenbau,TG,EBA,16,0,16,11,0,11,5,0,5
Gartenbau,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,TI,abt-total,68,0,68,67,0,67,1,0,1
Gartenbau,TI,EFZ,59,0,59,58,0,58,1,0,1
Gartenbau,TI,EBA,9,0,9,9,0,9,0,0,0
Gartenbau,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,VD,abt-total,123,1,122,87,0,87,36,1,35
Gartenbau,VD,EFZ,100,1,99,70,0,70,30,1,29
Gartenbau,VD,EBA,23,0,23,17,0,17,6,0,6
Gartenbau,VD,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,VS,abt-total,41,0,41,36,0,36,5,0,5
Gartenbau,VS,EFZ,28,0,28,25,0,25,3,0,3
Gartenbau,VS,EBA,13,0,13,11,0,11,2,0,2
Gartenbau,VS,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,NE,abt-total,36,0,36,26,0,26,10,0,10
Gartenbau,NE,EFZ,27,0,27,19,0,19,8,0,8
Gartenbau,NE,EBA,7,0,7,7,0,7,0,0,0
Gartenbau,NE,nReglementiert,2,0,2,0,0,0,2,0,2
Gartenbau,GE,abt-total,129,73,56,109,63,46,20,10,10
Gartenbau,GE,EFZ,115,70,45,96,60,36,19,10,9
Gartenbau,GE,EBA,14,3,11,13,3,10,1,0,1
Gartenbau,GE,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,JU,abt-total,19,0,19,15,0,15,4,0,4
Gartenbau,JU,EFZ,18,0,18,14,0,14,4,0,4
Gartenbau,JU,EBA,1,0,1,1,0,1,0,0,0
Gartenbau,JU,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,,abt-total,338,0,338,334,0,334,4,0,4
Forstwirtschaft,,EFZ,333,0,333,329,0,329,4,0,4
Forstwirtschaft,,EBA,5,0,5,5,0,5,0,0,0
Forstwirtschaft,,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,ZH,abt-total,26,0,26,26,0,26,0,0,0
Forstwirtschaft,ZH,EFZ,26,0,26,26,0,26,0,0,0
Forstwirtschaft,ZH,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,ZH,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,BE,abt-total,31,0,31,31,0,31,0,0,0
Forstwirtschaft,BE,EFZ,30,0,30,30,0,30,0,0,0
Forstwirtschaft,BE,EBA,1,0,1,1,0,1,0,0,0
Forstwirtschaft,BE,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,LU,abt-total,5,0,5,5,0,5,0,0,0
Forstwirtschaft,LU,EFZ,5,0,5,5,0,5,0,0,0
Forstwirtschaft,LU,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,LU,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,UR,abt-total,1,0,1,1,0,1,0,0,0
Forstwirtschaft,UR,EFZ,1,0,1,1,0,1,0,0,0
Forstwirtschaft,UR,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,UR,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SZ,abt-total,2,0,2,2,0,2,0,0,0
Forstwirtschaft,SZ,EFZ,2,0,2,2,0,2,0,0,0
Forstwirtschaft,SZ,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SZ,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,OW,abt-total,7,0,7,7,0,7,0,0,0
Forstwirtschaft,OW,EFZ,6,0,6,6,0,6,0,0,0
Forstwirtschaft,OW,EBA,1,0,1,1,0,1,0,0,0
Forstwirtschaft,OW,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,NW,abt-total,3,0,3,3,0,3,0,0,0
Forstwirtschaft,NW,EFZ,3,0,3,3,0,3,0,0,0
Forstwirtschaft,NW,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,NW,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,GL,abt-total,4,0,4,4,0,4,0,0,0
Forstwirtschaft,GL,EFZ,4,0,4,4,0,4,0,0,0
Forstwirtschaft,GL,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,ZG,abt-total,4,0,4,4,0,4,0,0,0
Forstwirtschaft,ZG,EFZ,3,0,3,3,0,3,0,0,0
Forstwirtschaft,ZG,EBA,1,0,1,1,0,1,0,0,0
Forstwirtschaft,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,FR,abt-total,19,0,19,19,0,19,0,0,0
Forstwirtschaft,FR,EFZ,17,0,17,17,0,17,0,0,0
Forstwirtschaft,FR,EBA,2,0,2,2,0,2,0,0,0
Forstwirtschaft,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SO,abt-total,7,0,7,6,0,6,1,0,1
Forstwirtschaft,SO,EFZ,7,0,7,6,0,6,1,0,1
Forstwirtschaft,SO,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,BS,abt-total,2,0,2,1,0,1,1,0,1
Forstwirtschaft,BS,EFZ,2,0,2,1,0,1,1,0,1
Forstwirtschaft,BS,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,BL,abt-total,11,0,11,10,0,10,1,0,1
Forstwirtschaft,BL,EFZ,11,0,11,10,0,10,1,0,1
Forstwirtschaft,BL,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SH,abt-total,4,0,4,4,0,4,0,0,0
Forstwirtschaft,SH,EFZ,4,0,4,4,0,4,0,0,0
Forstwirtschaft,SH,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AR,abt-total,4,0,4,4,0,4,0,0,0
Forstwirtschaft,AR,EFZ,4,0,4,4,0,4,0,0,0
Forstwirtschaft,AR,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AI,abt-total,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AI,EFZ,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AI,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SG,abt-total,11,0,11,11,0,11,0,0,0
Forstwirtschaft,SG,EFZ,11,0,11,11,0,11,0,0,0
Forstwirtschaft,SG,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,GR,abt-total,34,0,34,34,0,34,0,0,0
Forstwirtschaft,GR,EFZ,34,0,34,34,0,34,0,0,0
Forstwirtschaft,GR,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AG,abt-total,32,0,32,31,0,31,1,0,1
Forstwirtschaft,AG,EFZ,32,0,32,31,0,31,1,0,1
Forstwirtschaft,AG,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,TG,abt-total,9,0,9,9,0,9,0,0,0
Forstwirtschaft,TG,EFZ,9,0,9,9,0,9,0,0,0
Forstwirtschaft,TG,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,TI,abt-total,30,0,30,30,0,30,0,0,0
Forstwirtschaft,TI,EFZ,30,0,30,30,0,30,0,0,0
Forstwirtschaft,TI,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,VD,abt-total,41,0,41,41,0,41,0,0,0
Forstwirtschaft,VD,EFZ,41,0,41,41,0,41,0,0,0
Forstwirtschaft,VD,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,VD,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,VS,abt-total,27,0,27,27,0,27,0,0,0
Forstwirtschaft,VS,EFZ,27,0,27,27,0,27,0,0,0
Forstwirtschaft,VS,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,VS,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,NE,abt-total,15,0,15,15,0,15,0,0,0
Forstwirtschaft,NE,EFZ,15,0,15,15,0,15,0,0,0
Forstwirtschaft,NE,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,NE,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,GE,abt-total,2,0,2,2,0,2,0,0,0
Forstwirtschaft,GE,EFZ,2,0,2,2,0,2,0,0,0
Forstwirtschaft,GE,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,GE,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,JU,abt-total,7,0,7,7,0,7,0,0,0
Forstwirtschaft,JU,EFZ,7,0,7,7,0,7,0,0,0
Forstwirtschaft,JU,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,JU,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,,abt-total,187,0,187,8,0,8,179,0,179
Tiermedizin,,EFZ,187,0,187,8,0,8,179,0,179
Tiermedizin,,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,ZH,abt-total,31,0,31,2,0,2,29,0,29
Tiermedizin,ZH,EFZ,31,0,31,2,0,2,29,0,29
Tiermedizin,ZH,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,ZH,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,BE,abt-total,34,0,34,2,0,2,32,0,32
Tiermedizin,BE,EFZ,34,0,34,2,0,2,32,0,32
Tiermedizin,BE,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,BE,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,LU,abt-total,5,0,5,0,0,0,5,0,5
Tiermedizin,LU,EFZ,5,0,5,0,0,0,5,0,5
Tiermedizin,LU,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,LU,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,UR,abt-total,0,0,0,0,0,0,0,0,0
Tiermedizin,UR,EFZ,0,0,0,0,0,0,0,0,0
Tiermedizin,UR,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,UR,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,SZ,abt-total,2,0,2,0,0,0,2,0,2
Tiermedizin,SZ,EFZ,2,0,2,0,0,0,2,0,2
Tiermedizin,SZ,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,SZ,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,OW,abt-total,0,0,0,0,0,0,0,0,0
Tiermedizin,OW,EFZ,0,0,0,0,0,0,0,0,0
Tiermedizin,OW,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,OW,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,NW,abt-total,2,0,2,0,0,0,2,0,2
Tiermedizin,NW,EFZ,2,0,2,0,0,0,2,0,2
Tiermedizin,NW,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,NW,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,GL,abt-total,0,0,0,0,0,0,0,0,0
Tiermedizin,GL,EFZ,0,0,0,0,0,0,0,0,0
Tiermedizin,GL,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,ZG,abt-total,6,0,6,1,0,1,5,0,5
Tiermedizin,ZG,EFZ,6,0,6,1,0,1,5,0,5
Tiermedizin,ZG,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,FR,abt-total,6,0,6,0,0,0,6,0,6
Tiermedizin,FR,EFZ,6,0,6,0,0,0,6,0,6
Tiermedizin,FR,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,SO,abt-total,5,0,5,0,0,0,5,0,5
Tiermedizin,SO,EFZ,5,0,5,0,0,0,5,0,5
Tiermedizin,SO,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,BS,abt-total,3,0,3,0,0,0,3,0,3
Tiermedizin,BS,EFZ,3,0,3,0,0,0,3,0,3
Tiermedizin,BS,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,BL,abt-total,5,0,5,0,0,0,5,0,5
Tiermedizin,BL,EFZ,5,0,5,0,0,0,5,0,5
Tiermedizin,BL,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,SH,abt-total,2,0,2,0,0,0,2,0,2
Tiermedizin,SH,EFZ,2,0,2,0,0,0,2,0,2
Tiermedizin,SH,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,AR,abt-total,2,0,2,0,0,0,2,0,2
Tiermedizin,AR,EFZ,2,0,2,0,0,0,2,0,2
Tiermedizin,AR,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,AI,abt-total,0,0,0,0,0,0,0,0,0
Tiermedizin,AI,EFZ,0,0,0,0,0,0,0,0,0
Tiermedizin,AI,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,SG,abt-total,8,0,8,0,0,0,8,0,8
Tiermedizin,SG,EFZ,8,0,8,0,0,0,8,0,8
Tiermedizin,SG,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,GR,abt-total,6,0,6,0,0,0,6,0,6
Tiermedizin,GR,EFZ,6,0,6,0,0,0,6,0,6
Tiermedizin,GR,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,AG,abt-total,21,0,21,1,0,1,20,0,20
Tiermedizin,AG,EFZ,21,0,21,1,0,1,20,0,20
Tiermedizin,AG,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,TG,abt-total,6,0,6,0,0,0,6,0,6
Tiermedizin,TG,EFZ,6,0,6,0,0,0,6,0,6
Tiermedizin,TG,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,TI,abt-total,4,0,4,0,0,0,4,0,4
Tiermedizin,TI,EFZ,4,0,4,0,0,0,4,0,4
Tiermedizin,TI,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,VD,abt-total,19,0,19,0,0,0,19,0,19
Tiermedizin,VD,EFZ,19,0,19,0,0,0,19,0,19
Tiermedizin,VD,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,VD,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,VS,abt-total,5,0,5,0,0,0,5,0,5
Tiermedizin,VS,EFZ,5,0,5,0,0,0,5,0,5
Tiermedizin,VS,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,VS,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,NE,abt-total,6,0,6,0,0,0,6,0,6
Tiermedizin,NE,EFZ,6,0,6,0,0,0,6,0,6
Tiermedizin,NE,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,NE,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,GE,abt-total,6,0,6,1,0,1,5,0,5
Tiermedizin,GE,EFZ,6,0,6,1,0,1,5,0,5
Tiermedizin,GE,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,GE,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,JU,abt-total,3,0,3,1,0,1,2,0,2
Tiermedizin,JU,EFZ,3,0,3,1,0,1,2,0,2
Tiermedizin,JU,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,JU,nReglementiert,0,0,0,0,0,0,0,0,0
Medizinische Dienste,,abt-total,1353,97,1256,172,2,170,1181,95,1086
Medizinische Dienste,,EFZ,1353,97,1256,172,2,170,1181,95,1086
Medizinische Dienste,,EBA,0,0,0,0,0,0,0,0,0
Medizinische Dienste,,nReglementiert,0,0,0,0,0,0,0,0,0
Medizinische Dienste,ZH,abt-total,234,0,234,24,0,24,210,0,210
Medizinische Dienste,ZH,EFZ,234,0,234,24,0,24,210,0,210
Medizinische Dienste,ZH,EBA,0,0,0,0,0,0,0,0,0
Medizinische Dienste,ZH,nReglementiert,0,0,0,0,0,0,0,0,0
Medizinische Dienste,BE,abt-total,187,0,187,19,0,19,168,0,168
Medizinische Dienste,BE,EFZ,187,0,187,19,0,19,168,0,168
Medizinische Dienste,BE,EBA,0,0,0,0,0,0,0,0,0
Medizinische Dienste,BE,nReglementiert,0,0,0,0,0,0,0,0,0
Medizinische Dienste,LU,abt-total,74,0,74,7,0,7,67,0,67
Medizinische Dienste,LU,EFZ,74,0,74,7,0,7,67,0,67
Medizinische Dienste,LU,EBA,0,0,0,0,0,0,0,0,0
Medizinische Dienste,LU,nReglementiert,0,0,0,0,0,0,0,0,0
Medizinische Dienste,UR,abt-total,8,0,8,0,0,0,8,0,8
Medizinische Dienste,UR,EFZ,8,0,8,0,0,0,8,0,8
Medizinische Dienste,UR,EBA,0,0,0,0,0,0,0,0,0
Medizinische Dienste,UR,nReglementiert,0,0,0,0,0,0,0,0,0
Medizinische Dienste,SZ,abt-total,27,0,27,3,0,3,24,0,24
Medizinische Dienste,SZ,EFZ,27,0,27,3,0,3,24,0,24
Medizinische Dienste,SZ,EBA,0,0,0,0,0,0,0,0,0
Medizinische Dienste,SZ,nReglementiert,0,0,0,0,0,0,0,0,0
Medizinische Dienste,OW,abt-total,9,0,9,0,0,0,9,0,9
Medizinische Dienste,OW,EFZ,9,0,9,0,0,0,9,0,9
Medizinische Dienste,OW,EBA,0,0,0,0,0,0,0,0,0
Medizinische Dienste,OW,nReglementiert,0,0,0,0,0,0,0,0,0
Medizinische Dienste,NW,abt-total,7,0,7,0,0,0,7,0,7
Medizinische Dienste,NW,EFZ,7,0,7,0,0,0,7,0,7
Medizinische Dienste,NW,EBA,0,0,0,0,0,0,0,0,0
