Ausbildungsfeld,Canton,Ausbildungstyp,Geschlecht_Total,Geschlecht_Vollschulisch,Geschlecht_Dual,Mann_Total,Mann_Vollschulisch,Mann_Dual,Frau_Total,Frau_Vollschulisch,Frau_Dual
Gartenbau,LU,EFZ,61,0,61,48,0,48,13,0,13
Gartenbau,LU,EBA,5,0,5,5,0,5,0,0,0
Gartenbau,LU,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,UR,abt-total,5,0,5,3,0,3,2,0,2
Gartenbau,UR,EFZ,5,0,5,3,0,3,2,0,2
Gartenbau,UR,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,UR,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,SZ,abt-total,15,0,15,12,0,12,3,0,3
Gartenbau,SZ,EFZ,14,0,14,11,0,11,3,0,3
Gartenbau,SZ,EBA,1,0,1,1,0,1,0,0,0
Gartenbau,SZ,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,OW,abt-total,9,0,9,6,0,6,3,0,3
Gartenbau,OW,EFZ,8,0,8,6,0,6,2,0,2
Gartenbau,OW,EBA,1,0,1,0,0,0,1,0,1
Gartenbau,OW,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,NW,abt-total,3,0,3,2,0,2,1,0,1
Gartenbau,NW,EFZ,3,0,3,2,0,2,1,0,1
Gartenbau,NW,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,NW,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,GL,abt-total,7,0,7,7,0,7,0,0,0
Gartenbau,GL,EFZ,6,0,6,6,0,6,0,0,0
Gartenbau,GL,EBA,1,0,1,1,0,1,0,0,0
Gartenbau,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,ZG,abt-total,17,0,17,11,0,11,6,0,6
Gartenbau,ZG,EFZ,12,0,12,7,0,7,5,0,5
Gartenbau,ZG,EBA,5,0,5,4,0,4,1,0,1
Gartenbau,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,FR,abt-total,67,0,67,50,0,50,17,0,17
Gartenbau,FR,EFZ,53,0,53,43,0,43,10,0,10
Gartenbau,FR,EBA,14,0,14,7,0,7,7,0,7
Gartenbau,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,SO,abt-total,39,0,39,30,0,30,9,0,9
Gartenbau,SO,EFZ,29,0,29,23,0,23,6,0,6
Gartenbau,SO,EBA,10,0,10,7,0,7,3,0,3
Gartenbau,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,BS,abt-total,29,9,20,19,3,16,10,6,4
Gartenbau,BS,EFZ,15,6,9,10,2,8,5,4,1
Gartenbau,BS,EBA,14,3,11,9,1,8,5,2,3
Gartenbau,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,BL,abt-total,40,0,40,30,0,30,10,0,10
Gartenbau,BL,EFZ,33,0,33,26,0,26,7,0,7
Gartenbau,BL,EBA,7,0,7,4,0,4,3,0,3
Gartenbau,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,SH,abt-total,25,0,25,17,0,17,8,0,8
Gartenbau,SH,EFZ,19,0,19,12,0,12,7,0,7
Gartenbau,SH,EBA,6,0,6,5,0,5,1,0,1
Gartenbau,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,AR,abt-total,4,0,4,3,0,3,1,0,1
Gartenbau,AR,EFZ,2,0,2,2,0,2,0,0,0
Gartenbau,AR,EBA,2,0,2,1,0,1,1,0,1
Gartenbau,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,AI,abt-total,1,0,1,1,0,1,0,0,0
Gartenbau,AI,EFZ,1,0,1,1,0,1,0,0,0
Gartenbau,AI,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,SG,abt-total,86,0,86,70,0,70,16,0,16
Gartenbau,SG,EFZ,70,0,70,57,0,57,13,0,13
Gartenbau,SG,EBA,16,0,16,13,0,13,3,0,3
Gartenbau,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,GR,abt-total,21,0,21,18,0,18,3,0,3
Gartenbau,GR,EFZ,14,0,14,12,0,12,2,0,2
Gartenbau,GR,EBA,7,0,7,6,0,6,1,0,1
Gartenbau,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,AG,abt-total,127,0,127,99,0,99,28,0,28
Gartenbau,AG,EFZ,117,0,117,91,0,91,26,0,26
Gartenbau,AG,EBA,10,0,10,8,0,8,2,0,2
Gartenbau,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,TG,abt-total,66,0,66,48,0,48,18,0,18
Gartenbau,TG,EFZ,56,0,56,42,0,42,14,0,14
Gartenbau,TG,EBA,10,0,10,6,0,6,4,0,4
Gartenbau,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,TI,abt-total,55,0,55,51,0,51,4,0,4
Gartenbau,TI,EFZ,49,0,49,45,0,45,4,0,4
Gartenbau,TI,EBA,6,0,6,6,0,6,0,0,0
Gartenbau,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,VD,abt-total,131,0,131,103,0,103,28,0,28
Gartenbau,VD,EFZ,108,0,108,83,0,83,25,0,25
Gartenbau,VD,EBA,23,0,23,20,0,20,3,0,3
Gartenbau,VD,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,VS,abt-total,45,0,45,40,0,40,5,0,5
Gartenbau,VS,EFZ,33,0,33,29,0,29,4,0,4
Gartenbau,VS,EBA,12,0,12,11,0,11,1,0,1
Gartenbau,VS,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,NE,abt-total,28,0,28,22,0,22,6,0,6
Gartenbau,NE,EFZ,20,0,20,16,0,16,4,0,4
Gartenbau,NE,EBA,7,0,7,6,0,6,1,0,1
Gartenbau,NE,nReglementiert,1,0,1,0,0,0,1,0,1
Gartenbau,GE,abt-total,110,61,49,93,50,43,17,11,6
Gartenbau,GE,EFZ,101,61,40,85,50,35,16,11,5
Gartenbau,GE,EBA,9,0,9,8,0,8,1,0,1
Gartenbau,GE,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,JU,abt-total,12,0,12,10,0,10,2,0,2
Gartenbau,JU,EFZ,11,0,11,9,0,9,2,0,2
Gartenbau,JU,EBA,1,0,1,1,0,1,0,0,0
Gartenbau,JU,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,,abt-total,339,0,339,337,0,337,2,0,2
Forstwirtschaft,,EFZ,339,0,339,337,0,337,2,0,2
Forstwirtschaft,,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,ZH,abt-total,29,0,29,28,0,28,1,0,1
Forstwirtschaft,ZH,EFZ,29,0,29,28,0,28,1,0,1
Forstwirtschaft,ZH,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,ZH,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,BE,abt-total,30,0,30,30,0,30,0,0,0
Forstwirtschaft,BE,EFZ,30,0,30,30,0,30,0,0,0
Forstwirtschaft,BE,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,BE,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,LU,abt-total,6,0,6,6,0,6,0,0,0
Forstwirtschaft,LU,EFZ,6,0,6,6,0,6,0,0,0
Forstwirtschaft,LU,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,LU,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,UR,abt-total,9,0,9,9,0,9,0,0,0
Forstwirtschaft,UR,EFZ,9,0,9,9,0,9,0,0,0
Forstwirtschaft,UR,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,UR,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SZ,abt-total,4,0,4,4,0,4,0,0,0
Forstwirtschaft,SZ,EFZ,4,0,4,4,0,4,0,0,0
Forstwirtschaft,SZ,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SZ,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,OW,abt-total,8,0,8,8,0,8,0,0,0
Forstwirtschaft,OW,EFZ,8,0,8,8,0,8,0,0,0
Forstwirtschaft,OW,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,OW,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,NW,abt-total,3,0,3,3,0,3,0,0,0
Forstwirtschaft,NW,EFZ,3,0,3,3,0,3,0,0,0
Forstwirtschaft,NW,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,NW,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,GL,abt-total,5,0,5,5,0,5,0,0,0
Forstwirtschaft,GL,EFZ,5,0,5,5,0,5,0,0,0
Forstwirtschaft,GL,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,ZG,abt-total,6,0,6,5,0,5,1,0,1
Forstwirtschaft,ZG,EFZ,6,0,6,5,0,5,1,0,1
Forstwirtschaft,ZG,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,FR,abt-total,13,0,13,13,0,13,0,0,0
Forstwirtschaft,FR,EFZ,13,0,13,13,0,13,0,0,0
Forstwirtschaft,FR,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SO,abt-total,9,0,9,9,0,9,0,0,0
Forstwirtschaft,SO,EFZ,9,0,9,9,0,9,0,0,0
Forstwirtschaft,SO,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,BS,abt-total,0,0,0,0,0,0,0,0,0
Forstwirtschaft,BS,EFZ,0,0,0,0,0,0,0,0,0
Forstwirtschaft,BS,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,BL,abt-total,6,0,6,6,0,6,0,0,0
Forstwirtschaft,BL,EFZ,6,0,6,6,0,6,0,0,0
Forstwirtschaft,BL,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SH,abt-total,3,0,3,3,0,3,0,0,0
Forstwirtschaft,SH,EFZ,3,0,3,3,0,3,0,0,0
Forstwirtschaft,SH,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AR,abt-total,2,0,2,2,0,2,0,0,0
Forstwirtschaft,AR,EFZ,2,0,2,2,0,2,0,0,0
Forstwirtschaft,AR,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AI,abt-total,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AI,EFZ,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AI,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SG,abt-total,20,0,20,20,0,20,0,0,0
Forstwirtschaft,SG,EFZ,20,0,20,20,0,20,0,0,0
Forstwirtschaft,SG,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,GR,abt-total,34,0,34,34,0,34,0,0,0
Forstwirtschaft,GR,EFZ,34,0,34,34,0,34,0,0,0
Forstwirtschaft,GR,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AG,abt-total,24,0,24,24,0,24,0,0,0
Forstwirtschaft,AG,EFZ,24,0,24,24,0,24,0,0,0
Forstwirtschaft,AG,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,TG,abt-total,13,0,13,13,0,13,0,0,0
Forstwirtschaft,TG,EFZ,13,0,13,13,0,13,0,0,0
Forstwirtschaft,TG,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,TI,abt-total,29,0,29,29,0,29,0,0,0
Forstwirtschaft,TI,EFZ,29,0,29,29,0,29,0,0,0
Forstwirtschaft,TI,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,VD,abt-total,35,0,35,35,0,35,0,0,0
Forstwirtschaft,VD,EFZ,35,0,35,35,0,35,0,0,0
Forstwirtschaft,VD,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,VD,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,VS,abt-total,30,0,30,30,0,30,0,0,0
Forstwirtschaft,VS,EFZ,30,0,30,30,0,30,0,0,0
Forstwirtschaft,VS,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,VS,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,NE,abt-total,12,0,12,12,0,12,0,0,0
Forstwirtschaft,NE,EFZ,12,0,12,12,0,12,0,0,0
Forstwirtschaft,NE,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,NE,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,GE,abt-total,0,0,0,0,0,0,0,0,0
Forstwirtschaft,GE,EFZ,0,0,0,0,0,0,0,0,0
Forstwirtschaft,GE,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,GE,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,JU,abt-total,9,0,9,9,0,9,0,0,0
Forstwirtschaft,JU,EFZ,9,0,9,9,0,9,0,0,0
Forstwirtschaft,JU,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,JU,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,,abt-total,211,0,211,3,0,3,208,0,208
Tiermedizin,,EFZ,211,0,211,3,0,3,208,0,208
Tiermedizin,,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,ZH,abt-total,44,0,44,2,0,2,42,0,42
Tiermedizin,ZH,EFZ,44,0,44,2,0,2,42,0,42
Tiermedizin,ZH,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,ZH,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,BE,abt-total,25,0,25,0,0,0,25,0,25
Tiermedizin,BE,EFZ,25,0,25,0,0,0,25,0,25
Tiermedizin,BE,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,BE,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,LU,abt-total,6,0,6,0,0,0,6,0,6
Tiermedizin,LU,EFZ,6,0,6,0,0,0,6,0,6
Tiermedizin,LU,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,LU,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,UR,abt-total,1,0,1,0,0,0,1,0,1
Tiermedizin,UR,EFZ,1,0,1,0,0,0,1,0,1
Tiermedizin,UR,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,UR,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,SZ,abt-total,4,0,4,0,0,0,4,0,4
Tiermedizin,SZ,EFZ,4,0,4,0,0,0,4,0,4
Tiermedizin,SZ,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,SZ,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,OW,abt-total,2,0,2,0,0,0,2,0,2
Tiermedizin,OW,EFZ,2,0,2,0,0,0,2,0,2
Tiermedizin,OW,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,OW,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,NW,abt-total,0,0,0,0,0,0,0,0,0
Tiermedizin,NW,EFZ,0,0,0,0,0,0,0,0,0
Tiermedizin,NW,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,NW,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,GL,abt-total,2,0,2,0,0,0,2,0,2
Tiermedizin,GL,EFZ,2,0,2,0,0,0,2,0,2
Tiermedizin,GL,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,ZG,abt-total,1,0,1,0,0,0,1,0,1
Tiermedizin,ZG,EFZ,1,0,1,0,0,0,1,0,1
Tiermedizin,ZG,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,FR,abt-total,6,0,6,0,0,0,6,0,6
Tiermedizin,FR,EFZ,6,0,6,0,0,0,6,0,6
Tiermedizin,FR,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,SO,abt-total,5,0,5,0,0,0,5,0,5
Tiermedizin,SO,EFZ,5,0,5,0,0,0,5,0,5
Tiermedizin,SO,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,BS,abt-total,5,0,5,0,0,0,5,0,5
Tiermedizin,BS,EFZ,5,0,5,0,0,0,5,0,5
Tiermedizin,BS,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,BL,abt-total,8,0,8,0,0,0,8,0,8
Tiermedizin,BL,EFZ,8,0,8,0,0,0,8,0,8
Tiermedizin,BL,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,SH,abt-total,4,0,4,0,0,0,4,0,4
Tiermedizin,SH,EFZ,4,0,4,0,0,0,4,0,4
Tiermedizin,SH,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,AR,abt-total,2,0,2,0,0,0,2,0,2
Tiermedizin,AR,EFZ,2,0,2,0,0,0,2,0,2
Tiermedizin,AR,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,AI,abt-total,0,0,0,0,0,0,0,0,0
Tiermedizin,AI,EFZ,0,0,0,0,0,0,0,0,0
Tiermedizin,AI,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,SG,abt-total,11,0,11,0,0,0,11,0,11
Tiermedizin,SG,EFZ,11,0,11,0,0,0,11,0,11
Tiermedizin,SG,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,GR,abt-total,6,0,6,0,0,0,6,0,6
Tiermedizin,GR,EFZ,6,0,6,0,0,0,6,0,6
Tiermedizin,GR,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,AG,abt-total,15,0,15,0,0,0,15,0,15
Tiermedizin,AG,EFZ,15,0,15,0,0,0,15,0,15
Tiermedizin,AG,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,TG,abt-total,5,0,5,0,0,0,5,0,5
Tiermedizin,TG,EFZ,5,0,5,0,0,0,5,0,5
Tiermedizin,TG,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,TI,abt-total,7,0,7,0,0,0,7,0,7
Tiermedizin,TI,EFZ,7,0,7,0,0,0,7,0,7
Tiermedizin,TI,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,VD,abt-total,34,0,34,1,0,1,33,0,33
Tiermedizin,VD,EFZ,34,0,34,1,0,1,33,0,33
Tiermedizin,VD,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,VD,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,VS,abt-total,6,0,6,0,0,0,6,0,6
Tiermedizin,VS,EFZ,6,0,6,0,0,0,6,0,6
Tiermedizin,VS,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,VS,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,NE,abt-total,5,0,5,0,0,0,5,0,5
Tiermedizin,NE,EFZ,5,0,5,0,0,0,5,0,5
Tiermedizin,NE,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,NE,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,GE,abt-total,4,0,4,0,0,0,4,0,4
Tiermedizin,GE,EFZ,4,0,4,0,0,0,4,0,4
Tiermedizin,GE,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,GE,nReglementiert,0,0,0,0,0,0,0,0,0
Tiermedizin,JU,abt-total,3,0,3,0,0,0,3,0,3
Tiermedizin,JU,EFZ,3,0,3,0,0,0,3,0,3
Tiermedizin,JU,EBA,0,0,0,0,0,0,0,0,0
Tiermedizin,JU,nReglementiert,0,0,0,0,0,0,0,0,0
Medizinische Dienste,,abt-total,1361,54,1307,172,0,172,1189,54,1135
Medizinische Dienste,,EFZ,1361,54,1307,172,0,172,1189,54,1135
Medizinische Dienste,,EBA,0,0,0,0,0,0,0,0,0
Medizinische Dienste,,nReglementiert,0,0,0,0,0,0,0,0,0
Medizinische Dienste,ZH,abt-total,259,0,259,31,0,31,228,0,228
Medizinische Dienste,ZH,EFZ,259,0,259,31,0,31,228,0,228
Medizinische Dienste,ZH,EBA,0,0,0,0,0,0,0,0,0
Medizinische Dienste,ZH,nReglementiert,0,0,0,0,0,0,0,0,0
Medizinische Dienste,BE,abt-total,197,0,197,22,0,22,175,0,175
Medizinische Dienste,BE,EFZ,197,0,197,22,0,22,175,0,175
Medizinische Dienste,BE,EBA,0,0,0,0,0,0,0,0,0
Medizinische Dienste,BE,nReglementiert,0,0,0,0,0,0,0,0,0
Medizinische Dienste,LU,abt-total,72,0,72,3,0,3,69,0,69
Medizinische Dienste,LU,EFZ,72,0,72,3,0,3,69,0,69
Medizinische Dienste,LU,EBA,0,0,0,0,0,0,0,0,0
Medizinische Dienste,LU,nReglementiert,0,0,0,0,0,0,0,0,0
Medizinische Dienste,UR,abt-total,4,0,4,0,0,0,4,0,4
Medizinische Dienste,UR,EFZ,4,0,4,0,0,0,4,0,4
Medizinische Dienste,UR,EBA,0,0,0,0,0,0,0,0,0
Medizinische Dienste,UR,nReglementiert,0,0,0,0,0,0,0,0,0
Medizinische Dienste,SZ,abt-total,32,0,32,3,0,3,29,0,29
Medizinische Dienste,SZ,EFZ,32,0,32,3,0,3,29,0,29
Medizinische Dienste,SZ,EBA,0,0,0,0,0,0,0,0,0
Medizinische Dienste,SZ,nReglementiert,0,0,0,0,0,0,0,0,0
Medizinische Dienste,OW,abt-total,7,0,7,0,0,0,7,0,7
Medizinische Dienste,OW,EFZ,7,0,7,0,0,0,7,0,7
Medizinische Dienste,OW,EBA,0,0,0,0,0,0,0,0,0
Medizinische Dienste,OW,nReglementiert,0,0,0,0,0,0,0,0,0
Medizinische Dienste,NW,abt-total,9,0,9,0,0,0,9,0,9
Medizinische Dienste,NW,EFZ,9,0,9,0,0,0,9,0,9
Medizinische Dienste,NW,EBA,0,0,0,0,0,0,0,0,0
Medizinische Dienste,NW,nReglementiert,0,0,0,0,0,0,0,0,0
Medizinische Dienste,GL,abt-total,6,0,6,1,0,1,5,0,5
Medizinische Dienste,GL,EFZ,6,0,6,1,0,1,5,0,5
Medizinische Dienste,GL,EBA,0,0,0,0,0,0,0,0,0
Medizinische Dienste,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Medizinische Dienste,ZG,abt-total,21,0,21,2,0,2,19,0,19
Medizinische Dienste,ZG,EFZ,21,0,21,2,0,2,19,0,19
Medizinische Dienste,ZG,EBA,0,0,0,0,0,0,0,0,0
Medizinische Dienste,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Medizinische Dienste,FR,abt-total,39,0,39,6,0,6,33,0,33
Medizinische Dienste,FR,EFZ,39,0,39,6,0,6,33,0,33
Medizinische Dienste,FR,EBA,0,0,0,0,0,0,0,0,0
Medizinische Dienste,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Medizinische Dienste,SO,abt-total,49,0,49,10,0,10,39,0,39
Medizinische Dienste,SO,EFZ,49,0,49,10,0,10,39,0,39
Medizinische Dienste,SO,EBA,0,0,0,0,0,0,0,0,0
Medizinische Dienste,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Medizinische Dienste,BS,abt-total,37,0,37,8,0,8,29,0,29
Medizinische Dienste,BS,EFZ,37,0,37,8,0,8,29,0,29
Medizinische Dienste,BS,EBA,0,0,0,0,0,0,0,0,0
Medizinische Dienste,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Medizinische Dienste,BL,abt-total,44,0,44,2,0,2,42,0,42
Medizinische Dienste,BL,EFZ,44,0,44,2,0,2,42,0,42
Medizinische Dienste,BL,EBA,0,0,0,0,0,0,0,0,0
Medizinische Dienste,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Medizinische Dienste,SH,abt-total,10,0,10,1,0,1,9,0,9
Medizinische Dienste,SH,EFZ,10,0,10,1,0,1,9,0,9
Medizinische Dienste,SH,EBA,0,0,0,0,0,0,0,0,0
Medizinische Dienste,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Medizinische Dienste,AR,abt-total,7,0,7,0,0,0,7,0,7
Medizinische Dienste,AR,EFZ,7,0,7,0,0,0,7,0,7
Medizinische Dienste,AR,EBA,0,0,0,0,0,0,0,0,0
Medizinische Dienste,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Medizinische Dienste,AI,abt-total,2,0,2,0,0,0,2,0,2
Medizinische Dienste,AI,EFZ,2,0,2,0,0,0,2,0,2
Medizinische Dienste,AI,EBA,0,0,0,0,0,0,0,0,0
Medizinische Dienste,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Medizinische Dienste,SG,abt-total,89,0,89,5,0,5,84,0,84
Medizinische Dienste,SG,EFZ,89,0,89,5,0,5,84,0,84
Medizinische Dienste,SG,EBA,0,0,0,0,0,0,0,0,0
Medizinische Dienste,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Medizinische Dienste,GR,abt-total,32,0,32,2,0,2,30,0,30
Medizinische Dienste,GR,EFZ,32,0,32,2,0,2,30,0,30
Medizinische Dienste,GR,EBA,0,0,0,0,0,0,0,0,0
Medizinische Dienste,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Medizinische Dienste,AG,abt-total,104,0,104,10,0,10,94,0,94
Medizinische Dienste,AG,EFZ,104,0,104,10,0,10,94,0,94
Medizinische Dienste,AG,EBA,0,0,0,0,0,0,0,0,0
Medizinische Dienste,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Medizinische Dienste,TG,abt-total,43,0,43,5,0,5,38,0,38
Medizinische Dienste,TG,EFZ,43,0,43,5,0,5,38,0,38
Medizinische Dienste,TG,EBA,0,0,0,0,0,0,0,0,0
Medizinische Dienste,TG,nReglementiert,0,0,0,0,0,0,0,0,0
